,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,log10_bf
PTOV1-AS2,0.9466,0.0534,2.8750656948042224,2.9842448e-07,3.9697325e-06,1e-07,0.25,-3.4831245,-3.8673239,2.7645135,-10.209009,6.2449512,0.0005639223,0.0064338925,0.002271436683702442,0.006901311249137339,0.0045405254,0.06817081,True,0.4586477727155367
KANTR,0.9656,0.034399999999999986,3.3346928250625925,2.177231e-06,1.5354532e-05,1e-07,0.25,-3.4760363,-3.2984848,3.765731,-13.219586,8.429693,0.0045123734,0.024807164,0.01476433844406588,0.02760524499654937,0.03670193,0.25590047,True,0.5230558351098573
ADSSL1,0.9786,0.021399999999999975,3.822731599756288,1.0494274e-06,1.4831358e-05,1e-07,0.25,-3.4739583,-3.4823055,2.3362484,-11.246315,4.0198383,0.0015023582,0.024974246,0.0034071550255536627,0.04278812974465144,0.01609545,0.27097642,True,0.5823738065742574
TSPYL2,0.9664,0.03359999999999996,3.359051472940072,1.3307333e-05,0.00013785958,1e-07,0.25,-3.467014,-3.4334793,2.7377226,-11.361101,5.1049137,0.034838524,0.21435842,0.08233957978421357,0.18840579710144822,0.30130783,2.3897698,True,0.5262166588836389
ANKRD18A,0.9672,0.03280000000000005,3.3839764893716042,1.7015394e-06,2.4111036e-05,1e-07,0.25,-3.4639468,-3.491722,2.431908,-10.404205,5.6099415,0.0038680083,0.040918715,0.01533219761499149,0.044858523119392625,0.030514747,0.43790805,True,0.5294273370714132
TRIM73,0.969,0.031000000000000028,3.4422770951449433,5.8958826e-06,7.0918235e-05,1e-07,0.25,-3.461211,-3.4986362,2.3724673,-10.535631,5.188236,0.011934097,0.11200474,0.04883588869960253,0.12249827467218712,0.096633516,1.2048501,True,0.5368458270874534
CSRNP2,0.9642000000000001,0.03579999999999994,3.2933505796065914,6.0527445e-06,9.381034e-05,1e-07,0.25,-3.454369,-3.4266176,2.4871302,-11.41435,6.258752,0.01587765,0.13296929,0.03577512776831348,0.12905452035886755,0.14802243,1.4703417,True,0.5176379641549477
PLCH2,0.9648,0.03520000000000001,3.310874469642843,2.0902664e-06,2.1448433e-05,1e-07,0.25,-3.4536574,-3.673017,2.7432125,-11.4144945,6.7867594,0.0036380927,0.03931088,0.003975014196479273,0.06280193236714958,0.042685583,0.40606567,True,0.519942714992033
RTEL1,0.9662,0.03380000000000005,3.3529097641232113,1.3749786e-06,2.1755155e-05,1e-07,0.25,-3.4531949,-3.8713584,3.5460107,-12.653893,8.488727,0.0031987496,0.030484924,0.005678591709256105,0.029675638371290575,0.030856704,0.31542927,True,0.5254218655590723
RGS11,0.9626,0.03739999999999999,3.2479669954574106,7.999868e-07,9.730763e-06,1e-07,0.25,-3.4456937,-3.4123278,2.6790864,-13.977369,5.2957306,0.0010865526,0.014315058,0.004542873367404884,0.023119392684610086,0.00891835,0.13180216,True,0.5116116074779675
DLX2,0.9626,0.03739999999999999,3.2479669954574106,1.2730608e-06,1.5745389e-05,1e-07,0.25,-3.4427972,-3.4126372,2.7941568,-12.9912405,5.1786003,0.0025557417,0.023670688,0.007382169222032938,0.024499654934437558,0.01938588,0.26213363,True,0.5116116074779675
MON2,0.9726,0.02739999999999998,3.569429529893944,1.0432995e-05,8.038473e-05,1e-07,0.25,-3.4339077,-3.3303485,2.3705432,-10.722349,6.2201824,0.023214672,0.113598004,0.06814310051107329,0.15113871635610687,0.20715193,1.1835734,True,0.5525988122543057
MIR181A1HG,0.9508000000000001,0.04919999999999991,2.9614099192532253,7.6834334e-07,4.3649375e-06,1e-07,0.25,-3.4308043,-3.4743671,3.7438192,-15.68507,9.778255,0.0027151846,0.008377494,0.005678591709256105,0.009316770186335404,0.02931281,0.08774502,True,0.4714985267379561
SLC19A2,0.9628,0.03720000000000001,3.2535366861990203,8.501715e-06,7.723406e-05,1e-07,0.25,-3.4295242,-3.404354,2.6506107,-11.739134,7.318962,0.017730352,0.13671662,0.057921635434412304,0.14182194616977153,0.15224476,1.4718391,True,0.5123557081245537
HRH1,0.9642,0.035800000000000054,3.293350579606588,5.386086e-06,3.9422168e-05,1e-07,0.25,-3.4218867,-3.250194,2.814005,-12.20002,6.4864273,0.011970591,0.071882986,0.04940374787052814,0.1090407177363694,0.0934353,0.718731,True,0.5176379641549471
SYP,0.9702,0.02980000000000005,3.4829935170364954,1.5576139e-06,1.745899e-05,1e-07,0.25,-3.4177911,-3.4557061,2.2448926,-10.940702,6.2942467,0.0018443273,0.03526161,0.012492901760363436,0.04382332643202203,0.013865486,0.36484963,True,0.5419526661107005
MTCL1,0.9604,0.03959999999999997,3.1885205039737716,1.5211957e-06,1.0266018e-05,1e-07,0.25,-3.413936,-3.4583626,3.181736,-13.472723,7.265687,0.0025779994,0.012643621,0.006814310051107327,0.01794340924775707,0.024415787,0.124704204,True,0.5035892141027827
CCSER1,0.9718,0.028200000000000003,3.539827699708052,3.134387e-06,4.0184597e-05,1e-07,0.25,-3.4137707,-3.4767404,2.0466266,-9.884874,4.291441,0.006937657,0.091281205,0.019875070982396378,0.10110420979986152,0.06442906,0.9812099,True,0.5489821233693737
TSC22D1-AS1,0.9608,0.03920000000000001,3.199089279275342,4.0032026e-07,3.869809e-06,1e-07,0.25,-3.3986168,-3.465746,2.5072577,-11.441521,6.139776,0.0011578542,0.009736058,0.007950028392958549,0.014492753623188396,0.008562348,0.09431623,True,0.5050263604339078
CDC20B,0.9516,0.0484,2.978644768603285,3.5986426e-07,4.0753903e-06,1e-07,0.25,-3.3976421,-3.5064154,2.814412,-14.056167,5.9212723,0.00063585246,0.008659679,0.0028392958546280523,0.013802622498274663,0.0051911846,0.085256405,True,0.4740187126172034
SNED1,0.9552,0.04479999999999995,3.0597123904721504,4.862073e-07,6.1093247e-06,1e-07,0.25,-3.3943753,-3.415452,2.7278712,-12.425987,5.6256256,0.0013591889,0.008255514,0.002271436683702442,0.008281573498964806,0.018198617,0.08844538,True,0.48568060522084794
RORA-AS1,0.9623999999999999,0.03760000000000008,3.2424258586978967,6.312684e-07,6.4886212e-06,1e-07,0.25,-3.3913417,-3.3727431,2.4008017,-11.782469,5.0221596,0.0015212864,0.012881619,0.006246450880181716,0.016908212560386465,0.011934081,0.1295902,True,0.5108700543064386
TBC1D8,0.964,0.03600000000000003,3.2875720887501396,6.9981484e-06,4.9279846e-05,1e-07,0.25,-3.3911266,-3.3126268,2.9819255,-12.794167,7.263812,0.009953634,0.07189198,0.031232254400908595,0.08661145617667322,0.08425868,0.74818933,True,0.5168752846754769
RAPGEF3,0.9632000000000001,0.036799999999999944,3.264762968022639,1.9734014e-06,2.491868e-05,1e-07,0.25,-3.3760028,-3.351594,2.855518,-13.975774,8.138096,0.0040243636,0.028843505,0.014196479273140269,0.048999309868875,0.033916727,0.29943618,True,0.5138516556346079
WDR90,0.9672000000000001,0.03279999999999994,3.3839764893716078,6.042332e-06,7.916547e-05,1e-07,0.25,-3.3703742,-3.355359,2.7161894,-12.828918,5.6249495,0.011003099,0.0923607,0.03747870528109031,0.10282953761214585,0.09093629,0.9597656,True,0.5294273370714137
CACNA1D,0.968,0.03200000000000003,3.409495882307477,2.246557e-06,2.4079916e-05,1e-07,0.25,-3.3701508,-3.4152355,2.2658484,-10.295125,6.174597,0.005011469,0.037169226,0.0210107893242476,0.05175983436852991,0.04204046,0.38479844,True,0.532690170290612
GPR135,0.9548,0.04520000000000002,3.0504045968609734,2.5778618e-07,2.8967163e-06,1e-07,0.25,-3.3605168,-3.3480158,2.3425686,-12.059302,5.32917,0.0005667558,0.005423866,0.0017035775127768314,0.005521048999309871,0.00539883,0.059513934,True,0.48435744674806896
LENG8,0.967,0.03300000000000003,3.377690641297818,3.3642067e-05,0.0003504165,1e-07,0.25,-3.3604414,-3.3325577,2.5301843,-11.236572,5.9167404,0.05695996,0.33388704,0.14423622941510514,0.3360938578329931,0.48601177,3.4754567,True,0.5286198705498888
ITPRIP,0.9646,0.03539999999999999,3.305001415376299,1.831387e-06,1.0842233e-05,1e-07,0.25,-3.3522868,-3.1963878,2.6625476,-12.135462,7.8690395,0.0028508066,0.015157702,0.017035775127768323,0.024499654934437558,0.02067459,0.15427828,True,0.5191716498226921
HIST1H4D,0.9654,0.034599999999999964,3.3286885625038165,2.4977e-06,4.2605498e-05,1e-07,0.25,-3.3503218,-3.6788435,2.8435721,-11.11272,5.510929,0.0043355767,0.08511061,0.013628620102214658,0.08109040717736339,0.039266676,0.9127736,True,0.5222731637749356
ERO1B,0.9614,0.03859999999999997,3.2151380303232497,2.401081e-06,2.2341004e-05,1e-07,0.25,-3.3478863,-3.376071,2.5616748,-11.654226,5.8961487,0.006484626,0.041140817,0.016467915956842712,0.04692891649413381,0.06409508,0.43232906,True,0.5071996225368672
TRPM5,0.961,0.039000000000000035,3.204412516836249,1.1927841e-06,2.9604762e-05,1e-07,0.25,-3.3415728,-3.38756,2.8439717,-16.734331,7.3294735,0.0023056688,0.03588472,0.0051107325383304945,0.024499654934437558,0.022929303,0.39284635,True,0.5057484194899193
DPY19L2,0.9538,0.04620000000000002,3.0274740018106154,5.0370716e-07,5.330782e-06,1e-07,0.25,-3.3365242,-3.3469057,2.8434942,-12.8310175,6.4744816,0.0005528195,0.009211006,0.002271436683702442,0.010006901311249136,0.004215628,0.0967948,True,0.48108042237653037
FBXL13,0.9558,0.04420000000000002,3.0738236812785265,4.0189062e-07,5.2320947e-06,1e-07,0.25,-3.3312044,-3.2301044,2.4927564,-12.070105,5.178034,0.0013280881,0.009114018,0.002271436683702442,0.009316770186335404,0.018228944,0.101288185,True,0.4876789521681115
HIST1H2BL,0.955,0.04500000000000004,3.0550486389594163,1.2199765e-06,2.4540226e-05,1e-07,0.25,-3.3276815,-3.4173756,2.7930303,-11.87797,6.180811,0.001992825,0.035122547,0.003975014196479273,0.03243616287094551,0.019655664,0.3834881,True,0.4850181289834682
HIST1H2AM,0.9714,0.02859999999999996,3.525331272729971,2.5619645e-06,4.9334085e-05,1e-07,0.25,-3.3262005,-3.796094,3.0038676,-10.708148,6.9756737,0.007814387,0.10556421,0.013628620102214658,0.09627329192546542,0.07723965,1.1536967,True,0.5471999335833526
PPP5D1,0.9586,0.04139999999999999,3.1421927747802774,3.7596678e-07,3.8468447e-06,1e-07,0.25,-3.325814,-3.3530931,2.4840653,-11.764353,6.1857147,0.00076392223,0.00643431,0.0051107325383304945,0.0075914423740510726,0.0062463,0.065909505,True,0.4972328256748456
MUC4,0.9683999999999999,0.03160000000000007,3.4224877983416997,4.2167947e-05,0.0004257547,1e-07,0.25,-3.3255796,-3.463612,3.5959458,-14.590281,10.040332,0.07214999,0.41535985,0.11868256672345266,0.349206349206355,0.6788105,4.2633452,True,0.5343419084995598
DNHD1,0.9718,0.028200000000000003,3.539827699708052,1.3446393e-06,1.2883905e-05,1e-07,0.25,-3.3246121,-3.278593,2.029577,-10.228717,3.5754642,0.0023634706,0.022992242,0.00851788756388416,0.03519668737060042,0.023216695,0.24167262,True,0.5489821233693737
PCSK4,0.9638,0.03620000000000001,3.2818244195070476,1.2909309e-06,2.349719e-05,1e-07,0.25,-3.318852,-3.426343,2.5574684,-11.405271,6.5906916,0.0033694557,0.029345581,0.007950028392958549,0.02760524499654937,0.027899977,0.31210414,True,0.5161153422150728
RASD1,0.966,0.03400000000000003,3.3468030258307184,1.1049551e-05,0.00012140665,1e-07,0.25,-3.3147414,-3.2837691,2.5107143,-11.486349,5.2907705,0.035445143,0.16504167,0.0687109596819989,0.17839889579019916,0.3089381,1.7263572,True,0.5246301529706663
STARD9,0.9551999999999999,0.04480000000000006,3.0597123904721473,4.9575976e-07,4.9464074e-06,1e-07,0.25,-3.3139937,-3.2885714,2.7020087,-13.053344,6.4795914,0.0008600941,0.008242693,0.0034071550255536627,0.009316770186335404,0.0073111583,0.08229489,True,0.4856806052208475
CACNG8,0.9552,0.04479999999999995,3.0597123904721504,1.4639754e-06,1.163833e-05,1e-07,0.25,-3.3099062,-3.2421198,4.0411034,-15.798109,11.607204,0.0031704817,0.020323293,0.011925042589437825,0.034506556245686694,0.024731787,0.22325167,True,0.48568060522084794
HIST1H3I,0.9653999999999999,0.034600000000000075,3.328688562503813,1.1955516e-06,2.1554735e-05,1e-07,0.25,-3.3034618,-3.5478334,2.8465815,-13.736045,5.5276394,0.0015287516,0.046936184,0.0051107325383304945,0.04382332643202203,0.013949156,0.5329886,True,0.522273163774935
CYP3A5,0.9654,0.034599999999999964,3.3286885625038165,4.4843542e-05,0.00032622064,1e-07,0.25,-3.2989218,-3.2761302,2.6466641,-11.22572,6.272723,0.107047856,0.5098306,0.20613287904599673,0.442028985507259,0.9213686,5.1869636,True,0.5222731637749356
PCSK5,0.9558,0.04420000000000002,3.0738236812785265,3.5257117e-06,7.69547e-05,1e-07,0.25,-3.2972434,-3.1360064,3.589608,-17.298862,9.630667,0.0050166463,0.08361937,0.017035775127768323,0.07004830917874373,0.04297912,0.9242993,True,0.4876789521681115
WDR97,0.9561999999999999,0.04380000000000006,3.0833330609571883,4.1690996e-07,3.9831584e-06,1e-07,0.25,-3.2947118,-3.188673,2.9332755,-12.2700615,8.507647,0.0006267735,0.0062128496,0.002271436683702442,0.008281573498964806,0.0046824645,0.06874457,True,0.4890204396686569
GOLGA8A,0.9694,0.03059999999999996,3.4556769979712687,3.90495e-06,3.475993e-05,1e-07,0.25,-3.2945344,-3.324656,2.494402,-11.267317,5.359439,0.006946609,0.06575841,0.02214650766609882,0.1052449965493439,0.06214681,0.63099295,True,0.5385331422238192
DANT2,0.9590000000000001,0.040999999999999925,3.1523187747042516,9.4930783e-07,7.0893993e-06,1e-07,0.25,-3.2937038,-3.3052216,2.8124826,-12.641939,6.2413387,0.0018985397,0.013094196,0.00851788756388416,0.023119392684610086,0.017583111,0.1349584,True,0.4986301285949019
POLR2A,0.9704,0.02959999999999996,3.4899336687670752,2.0296648e-05,0.00021520526,1e-07,0.25,-3.2915316,-3.2419033,2.0510676,-9.905397,4.460387,0.04457719,0.31742898,0.11697898921067583,0.3181504485852347,0.39062613,3.4578018,True,0.5428171726558082
HAP1,0.962,0.038000000000000034,3.23142803817647,9.382137e-07,8.735342e-06,1e-07,0.25,-3.29143,-3.2776413,2.6136215,-13.252848,6.4865246,0.0017606743,0.015385522,0.009653605905735382,0.027950310559006236,0.01283683,0.15869823,True,0.5093944889211017
ZZEF1,0.9632,0.036800000000000055,3.264762968022636,9.4902425e-06,0.00010311305,1e-07,0.25,-3.2797015,-3.2305422,2.3640392,-11.80308,5.406913,0.01601732,0.12234571,0.04826802952867692,0.1459627329192539,0.13842608,1.3406999,True,0.5138516556346076
GHET1,0.9574,0.04259999999999997,3.112366799386283,3.846305e-07,4.076881e-06,1e-07,0.25,-3.2662437,-3.4356127,2.5679023,-12.100598,5.8703117,0.0018828685,0.011290598,0.004542873367404884,0.012767425810904065,0.019921165,0.12148069,True,0.4930907739235688
KRTAP5-AS1,0.9666,0.033399999999999985,3.3652285703727176,1.9189847e-06,2.4558e-05,1e-07,0.25,-3.264412,-3.3351555,2.481206,-10.486709,7.020873,0.00432889,0.045756657,0.013060760931289047,0.049689440993788726,0.040934306,0.4835948,True,0.5270145673783571
GIPR,0.961,0.039000000000000035,3.204412516836249,1.0284645e-06,1.0571e-05,1e-07,0.25,-3.264392,-3.2217083,2.930773,-13.326033,6.5066166,0.0019434424,0.013529547,0.006814310051107327,0.02415458937198069,0.016655922,0.14447422,True,0.5057484194899193
YJEFN3,0.9581999999999999,0.04180000000000006,3.132159956120123,7.5089883e-07,6.8101713e-06,1e-07,0.25,-3.2627485,-3.2488804,3.0595663,-14.024773,7.657551,0.002071746,0.010482758,0.0051107325383304945,0.0175983436853002,0.020694545,0.10306471,True,0.4958439329292911
C6orf141,0.96,0.040000000000000036,3.1780535907646423,5.422295e-06,3.8830847e-05,1e-07,0.25,-3.2608616,-3.2179904,3.2269456,-13.618279,9.431615,0.009764146,0.04945574,0.03747870528109031,0.06383712905452017,0.07518252,0.48283157,True,0.502161216351713
DQX1,0.9628000000000001,0.0371999999999999,3.253536686199024,2.8704003e-06,3.0945866e-05,1e-07,0.25,-3.2577896,-3.2347503,2.3751726,-11.256726,5.375721,0.008706701,0.054873273,0.029528676888131763,0.0790200138026222,0.07453318,0.5729341,True,0.5123557081245542
AC012368.1,0.942,0.05800000000000005,2.7875621022318757,3.574718e-07,3.61414e-06,1e-07,0.25,-3.2532694,-3.221447,3.3064022,-14.392894,8.2251835,0.0002778586,0.007115678,0.0005678591709256105,0.00793650793650794,0.0025182255,0.078841925,True,0.4452245515358989
MAFB,0.9644,0.035599999999999965,3.2991602379193363,1.1391561e-05,0.00017386109,1e-07,0.25,-3.252972,-3.310948,2.750124,-13.789696,6.625305,0.015399826,0.2043339,0.03520726859738787,0.1701173222912344,0.13158895,2.1596258,True,0.5184034094518548
KDM5D,0.9476,0.0524,2.8950257006709337,1.206781e-06,1.3097985e-05,1e-07,0.25,-3.246767,-3.235589,4.835401,-16.938198,9.982897,0.0021322207,0.025381645,0.004542873367404884,0.028295376121463104,0.017510274,0.2321272,True,0.46165242355687564
CAGE1,0.9591999999999999,0.04080000000000006,3.1574172876305324,2.6742848e-07,2.6605526e-06,1e-07,0.25,-3.243291,-3.2240534,2.3840585,-10.946026,4.616186,0.00015509428,0.0063290563,0.002271436683702442,0.0075914423740510726,0.0011503913,0.06715123,True,0.4993319825202538
KHDC1,0.9481999999999999,0.05180000000000007,2.9071751186987034,3.264605e-07,3.3319664e-06,1e-07,0.25,-3.2413383,-3.2493296,2.7086668,-12.308545,7.183256,0.00034580234,0.005374016,0.003975014196479273,0.006556245686680472,0.0025895995,0.05950385,True,0.4634711930491727
DRC3,0.962,0.038000000000000034,3.23142803817647,6.700981e-07,3.7693792e-06,1e-07,0.25,-3.2351263,-3.3462334,2.628793,-12.965174,5.258421,0.0007574364,0.0058895717,0.002271436683702442,0.012422360248447199,0.005904787,0.057869032,True,0.5093944889211017
COL6A3,0.9613999999999999,0.03860000000000008,3.215138030323247,2.9520515e-06,2.1648631e-05,1e-07,0.25,-3.2349355,-3.2472649,2.8144996,-12.335481,6.4175806,0.0070953844,0.031578764,0.011925042589437825,0.03174603174603178,0.08177641,0.34451845,True,0.5071996225368669
AGAP9,0.9702000000000001,0.029799999999999938,3.482993517036499,1.4902689e-06,1.3490461e-05,1e-07,0.25,-3.2315485,-3.3597775,2.582298,-11.16912,6.8517284,0.0029565743,0.019351495,0.011357183418512214,0.029330572808833708,0.02570533,0.1998198,True,0.5419526661107009
ITPR1,0.9683999999999999,0.03160000000000007,3.4224877983416997,1.4208716e-06,1.29559485e-05,1e-07,0.25,-3.229774,-3.3254185,2.275111,-10.853867,5.210827,0.00068908685,0.018576773,0.003975014196479273,0.021739130434782615,0.0050618625,0.18970628,True,0.5343419084995598
PLA2R1,0.9690000000000001,0.030999999999999917,3.442277095144947,3.963508e-06,4.763189e-05,1e-07,0.25,-3.2264442,-3.3388805,2.6804786,-13.042742,5.7348948,0.0072532017,0.0646451,0.031232254400908595,0.06935817805383,0.060123824,0.67015994,True,0.5368458270874538
LINC00894,0.9616,0.03839999999999999,3.2205408541699643,6.0824465e-07,5.9369154e-06,1e-07,0.25,-3.225193,-3.2600365,2.3311288,-10.541288,5.4906006,0.0010320406,0.010536408,0.006246450880181716,0.012767425810904065,0.0076859505,0.106911615,True,0.5079288127828688
PTOV1-AS1,0.9551999999999999,0.04480000000000006,3.0597123904721473,1.0477441e-06,8.8865945e-06,1e-07,0.25,-3.2239435,-3.178814,2.7124937,-12.065225,6.6437836,0.0009254577,0.014957164,0.006814310051107327,0.018978605935127672,0.006775653,0.16744348,True,0.4856806052208475
SLC9A1,0.972,0.028000000000000025,3.5471509474305067,7.797806e-06,6.891752e-05,1e-07,0.25,-3.216282,-3.1048412,2.306217,-11.30935,4.947609,0.020762911,0.10763747,0.05337876206700742,0.13906142167011662,0.1957347,1.1471214,True,0.549879670085895
LINC00893,0.9534,0.046599999999999975,3.0184337975356508,6.2525436e-07,9.980756e-06,1e-07,0.25,-3.2136917,-3.0889301,2.5331872,-11.941405,4.631716,0.0007391154,0.019277832,0.004542873367404884,0.022084195997239483,0.0060230996,0.20094171,True,0.47978165504891845
TMC7,0.9568,0.043200000000000016,3.0977536669163523,6.9745324e-06,3.925229e-05,1e-07,0.25,-3.210573,-3.1028914,2.7147186,-12.071005,6.5732117,0.014876781,0.07051133,0.05394662123793303,0.11766735679779101,0.12316974,0.71128434,True,0.4910468797534143
CSAD,0.9692,0.03080000000000005,3.4489559846053557,4.0372825e-06,2.8730181e-05,1e-07,0.25,-3.2082684,-3.3087149,2.1239653,-10.209418,5.2764063,0.0062214416,0.056768388,0.030096536059057374,0.08212560386473398,0.05246688,0.5835345,True,0.5376876519720417
TTC21A,0.9596,0.04039999999999999,3.167686508894722,8.2477845e-07,5.732722e-06,1e-07,0.25,-3.2077534,-3.1492338,2.4538147,-11.668069,6.0258255,0.0010019906,0.007894541,0.005678591709256105,0.01414768806073153,0.0073181116,0.07852171,True,0.5007421949659312
SLC8B1,0.969,0.031000000000000028,3.4422770951449433,8.003057e-06,6.3024425e-05,1e-07,0.25,-3.2065303,-3.0696044,2.1557794,-11.496688,5.5937243,0.01857044,0.10622453,0.05678591709256108,0.13112491373360874,0.15918957,1.1269251,True,0.5368458270874534
PRRG3,0.9394,0.06059999999999999,2.740946326146231,2.8901178e-07,2.6507962e-06,1e-07,0.25,-3.205224,-3.3777895,2.871543,-11.441479,7.210314,0.0018436529,0.0045622094,0.002271436683702442,0.004830917874396137,0.01926272,0.048470505,True,0.43790053118221417
